wall_utc_ns,utc_iso8601,ros_now_ns,monotonic_ns,measurement_stamp_ns,measurement_stamp_sec,measurement_stamp_nanosec,f411_mcu_ms,dronecan_network_us,dronecan_gnss_us,dronecan_time_standard,timestamp_source_code,x_m,y_m,xy_source,gnss_east_m,gnss_north_m,longitude_deg,latitude_deg,altitude_m,hacc_m,fix_type,satellites,yaw_neo3_deg,yaw_neo3_source,yaw_neo3_valid,yaw_yahboom_deg,yaw_yahboom_source,yaw_yahboom_valid,yaw_inertial_deg,yaw_inertial_source,yaw_inertial_valid,yaw_gnss_heading_deg,yaw_imu_orientation_deg,gyro_z_rps,neo3_mag_norm_ut,yahboom_corrected_norm,map_yaw_from_enu_deg
1789298014670101037,2026-09-13T11:13:34.670101+00:00,1789298014670103074,25841886648047,1789298014600000000,1789298014,600000000,1254927,1789298014608316,1789298014600000,2,4,39.443110922027955,89.59145624277156,gnss_local_enu,39.443110922027955,89.59145624277156,110.4342811,-7.0524707,119.382,8.703,3,9,-120.5164646369579,neo3_calibrated_diag,1,150.87773054137935,yahboom_calibrated_diag,0,-120.51042904484102,logger_gyro_integral:neo3_diag,1,nan,-159.697265625,0.0,42.77263822142491,1.2595595580950518,0.0
1789298014769563707,2026-09-13T11:13:34.769564+00:00,1789298014769565354,25841986110731,1789298014600000000,1789298014,600000000,1254927,1789298014608316,1789298014600000,2,4,39.443110922027955,89.59145624277156,gnss_local_enu,39.443110922027955,89.59145624277156,110.4342811,-7.0524707,119.382,8.703,3,9,-120.47321485353753,neo3_calibrated_diag,1,150.83447431789753,yahboom_calibrated_diag,0,-120.51042904484102,logger_gyro_integral:neo3_diag,1,nan,-159.697265625,0.0,42.773894381503304,1.260933822402983,0.0
1789298014869558336,2026-09-13T11:13:34.869558+00:00,1789298014869559800,25842086105293,1789298014800000000,1789298014,800000000,1255126,1789298014806744,1789298014800000,2,4,39.54254842720951,89.95641525416936,gnss_local_enu,39.54254842720951,89.95641525416936,110.434282,-7.0524674,119.513,8.902,3,9,-120.54531231149214,neo3_calibrated_diag,1,150.70818194966787,yahboom_calibrated_diag,0,-120.51042904484102,logger_gyro_integral:neo3_diag,1,nan,-159.697265625,0.0,42.82348408176173,1.2615977406117378,0.0
1789298014969588933,2026-09-13T11:13:34.969589+00:00,1789298014969591123,25842186135941,1789298014800000000,1789298014,800000000,1255126,1789298014806744,1789298014800000,2,4,39.54254842720951,89.95641525416936,gnss_local_enu,39.54254842720951,89.95641525416936,110.434282,-7.0524674,119.513,8.902,3,9,-120.54360315643355,neo3_calibrated_diag,1,150.80229827779328,yahboom_calibrated_diag,0,-120.51042904484102,logger_gyro_integral:neo3_diag,1,nan,-159.697265625,0.0,42.77912221433372,1.2579391260712685,0.0
1789298015069554203,2026-09-13T11:13:35.069554+00:00,1789298015069555732,25842286101237,1789298015000000000,1789298015,0,1255332,1789298015012232,1789298015000000,2,4,39.575694504041536,90.17760242830525,gnss_local_enu,39.575694504041536,90.17760242830525,110.4342823,-7.0524654,119.583,9.097,3,8,-120.54748164265959,neo3_calibrated_diag,1,150.77938183007103,yahboom_calibrated_diag,0,-120.51042904484102,logger_gyro_integral:neo3_diag,1,nan,-159.697265625,0.0,42.80833905106457,1.2600571221163865,0.0
1789298015170144005,2026-09-13T11:13:35.170144+00:00,1789298015170146325,25842386691114,1789298015000000000,1789298015,0,1255332,1789298015012232,1789298015000000,2,4,39.575694504041536,90.17760242830525,gnss_local_enu,39.575694504041536,90.17760242830525,110.4342823,-7.0524654,119.583,9.097,3,8,-120.5162488272624,neo3_calibrated_diag,1,150.72498795517467,yahboom_calibrated_diag,0,-120.51042904484102,logger_gyro_integral:neo3_diag,1,nan,-159.697265625,0.0,42.81384289684354,1.2582781568305283,0.0
1789298015269604376,2026-09-13T11:13:35.269604+00:00,1789298015269606221,25842486151376,1789298015200000000,1789298015,200000000,1255527,1789298015208071,1789298015200000,2,4,39.42101517332543,90.23289794475534,gnss_local_enu,39.42101517332543,90.23289794475534,110.4342809,-7.0524649,119.50200000000001,9.294,3,9,-120.48285771428927,neo3_calibrated_diag,1,150.7596021211125,yahboom_calibrated_diag,0,-120.51042904484102,logger_gyro_integral:neo3_diag,1,nan,-159.697265625,0.0,42.82760521452957,1.2587123447502373,0.0
1789298015369595065,2026-09-13T11:13:35.369595+00:00,1789298015369597014,25842586142160,1789298015200000000,1789298015,200000000,1255527,1789298015208071,1789298015200000,2,4,39.42101517332543,90.23289794475534,gnss_local_enu,39.42101517332543,90.23289794475534,110.4342809,-7.0524649,119.50200000000001,9.294,3,9,-120.5723222702786,neo3_calibrated_diag,1,150.80916378444246,yahboom_calibrated_diag,0,-120.51042904484102,logger_gyro_integral:neo3_diag,1,nan,-159.697265625,0.0,42.85261784029536,1.2580863508869349,0.0
1789298015469543663,2026-09-13T11:13:35.469544+00:00,1789298015469545351,25842686090674,1789298015400000000,1789298015,400000000,1255728,1789298015407066,1789298015400000,2,4,39.31052995394502,90.31031234478849,gnss_local_enu,39.31052995394502,90.31031234478849,110.4342799,-7.0524642,119.44200000000001,9.48,3,9,-120.51761635407156,neo3_calibrated_diag,1,150.6969770522174,yahboom_calibrated_diag,0,-120.51042904484102,logger_gyro_integral:neo3_diag,1,nan,-159.697265625,0.0,42.84275509033004,1.2582924864515515,0.0
1789298015569592773,2026-09-13T11:13:35.569593+00:00,1789298015569594967,25842786139939,1789298015400000000,1789298015,400000000,1255728,1789298015407066,1789298015400000,2,4,39.31052995394502,90.31031234478849,gnss_local_enu,39.31052995394502,90.31031234478849,110.4342799,-7.0524642,119.44200000000001,9.48,3,9,-120.46293416584172,neo3_calibrated_diag,1,150.7296532168291,yahboom_calibrated_diag,0,-120.51042904484102,logger_gyro_integral:neo3_diag,1,nan,-159.697265625,0.0,42.809964252146955,1.2609847923153144,0.0
1789298015670112887,2026-09-13T11:13:35.670113+00:00,1789298015670115163,25842886659878,1789298015600000000,1789298015,600000000,1255927,1789298015608337,1789298015600000,2,4,39.454161672532194,90.68633120937764,gnss_local_enu,39.454161672532194,90.68633120937764,110.4342812,-7.0524608,119.61200000000001,9.666,3,9,-120.52578511315096,neo3_calibrated_diag,1,150.7458647423116,yahboom_calibrated_diag,0,-120.51042904484102,logger_gyro_integral:neo3_diag,1,nan,-159.697265625,0.0,42.84459651383825,1.2584181647810107,0.0
1789298015769540317,2026-09-13T11:13:35.769540+00:00,1789298015769541843,25842986087305,1789298015600000000,1789298015,600000000,1255927,1789298015608337,1789298015600000,2,4,39.454161672532194,90.68633120937764,gnss_local_enu,39.454161672532194,90.68633120937764,110.4342812,-7.0524608,119.61200000000001,9.666,3,9,-120.5148584969801,neo3_calibrated_diag,1,150.68772720601547,yahboom_calibrated_diag,0,-120.51042904484102,logger_gyro_integral:neo3_diag,1,nan,-159.697265625,0.0,42.807826484833356,1.2610063224296701,0.0
1789298015869552976,2026-09-13T11:13:35.869553+00:00,1789298015869555030,25843086099993,1789298015800000000,1789298015,800000000,1256126,1789298015807352,1789298015800000,2,4,39.5315020741445,90.97387494159267,gnss_local_enu,39.5315020741445,90.97387494159267,110.4342819,-7.0524582,119.732,9.849,3,9,-120.54317711217534,neo3_calibrated_diag,1,150.82861724196692,yahboom_calibrated_diag,0,-120.51042904484102,logger_gyro_integral:neo3_diag,1,nan,-159.697265625,0.0,42.785970142938204,1.259732611526306,0.0
1789298015969542787,2026-09-13T11:13:35.969543+00:00,1789298015969544492,25843186089784,1789298015800000000,1789298015,800000000,1256126,1789298015807352,1789298015800000,2,4,39.5315020741445,90.97387494159267,gnss_local_enu,39.5315020741445,90.97387494159267,110.4342819,-7.0524582,119.732,9.849,3,9,-120.53242357646427,neo3_calibrated_diag,1,150.81309076734908,yahboom_calibrated_diag,0,-120.51042904484102,logger_gyro_integral:neo3_diag,1,nan,-159.697265625,0.0,42.783519745071224,1.2613953730831415,0.0
1789298016069588759,2026-09-13T11:13:36.069589+00:00,1789298016069590582,25843286135853,1789298016000000000,1789298016,0,1256332,1789298016013033,1789298016000000,2,4,39.586745713831455,91.38307140831355,gnss_local_enu,39.586745713831455,91.38307140831355,110.4342824,-7.0524545,119.872,10.025,3,9,-120.45370780300249,neo3_calibrated_diag,1,150.81323028664002,yahboom_calibrated_diag,0,-120.51042904484102,logger_gyro_integral:neo3_diag,1,nan,-159.697265625,0.0,42.731046089741355,1.2612448120618711,0.0
1789298016170149085,2026-09-13T11:13:36.170149+00:00,1789298016170152161,25843386696266,1789298016000000000,1789298016,0,1256332,1789298016013033,1789298016000000,2,4,39.586745713831455,91.38307140831355,gnss_local_enu,39.586745713831455,91.38307140831355,110.4342824,-7.0524545,119.872,10.025,3,9,-120.53001146896857,neo3_calibrated_diag,1,150.7442855361603,yahboom_calibrated_diag,0,-120.51042904484102,logger_gyro_integral:neo3_diag,1,nan,-159.697265625,0.0,42.787168039032444,1.2602249381362596,0.0
1789298016269565919,2026-09-13T11:13:36.269566+00:00,1789298016269567566,25843486112910,1789298016200000000,1789298016,200000000,1256527,1789298016207444,1789298016200000,2,4,39.50940693523017,91.68167387130612,gnss_local_enu,39.50940693523017,91.68167387130612,110.4342817,-7.0524518,119.94200000000001,10.201,3,9,-120.48276008580774,neo3_calibrated_diag,1,150.73611959162736,yahboom_calibrated_diag,0,-120.51042904484102,logger_gyro_integral:neo3_diag,1,nan,-159.697265625,0.0,42.78188097587108,1.2615835268886035,0.0
1789298016369604874,2026-09-13T11:13:36.369605+00:00,1789298016369607656,25843586152107,1789298016200000000,1789298016,200000000,1256527,1789298016207444,1789298016200000,2,4,39.50940693523017,91.68167387130612,gnss_local_enu,39.50940693523017,91.68167387130612,110.4342817,-7.0524518,119.94200000000001,10.201,3,9,-120.50369826140265,neo3_calibrated_diag,1,150.66135588840123,yahboom_calibrated_diag,0,-120.51042904484102,logger_gyro_integral:neo3_diag,1,nan,-159.697265625,0.0,42.789568300277345,1.2590636490504103,0.0
1789298016469561618,2026-09-13T11:13:36.469562+00:00,1789298016469563462,25843686108634,1789298016400000000,1789298016,400000000,1256728,1789298016408968,1789298016400000,2,4,39.33263042026944,91.72590965767849,gnss_local_enu,39.33263042026944,91.72590965767849,110.4342801,-7.0524514,119.83200000000001,10.371,3,9,-120.53064235105752,neo3_calibrated_diag,1,150.67683408705378,yahboom_calibrated_diag,0,-120.51042904484102,logger_gyro_integral:neo3_diag,1,nan,-159.697265625,0.0,42.761768917724865,1.2572494505750276,0.0
1789298016569612666,2026-09-13T11:13:36.569613+00:00,1789298016569615334,25843786159881,1789298016400000000,1789298016,400000000,1256728,1789298016408968,1789298016400000,2,4,39.33263042026944,91.72590965767849,gnss_local_enu,39.33263042026944,91.72590965767849,110.4342801,-7.0524514,119.83200000000001,10.371,3,9,-120.47419749268819,neo3_calibrated_diag,1,150.78019615175901,yahboom_calibrated_diag,0,-120.51042904484102,logger_gyro_integral:neo3_diag,1,nan,-159.697265625,0.0,42.764175411670216,1.2591537457622919,0.0
1789298016670103972,2026-09-13T11:13:36.670104+00:00,1789298016670106825,25843886651186,1789298016600000000,1789298016,600000000,1256927,1789298016607925,1789298016600000,2,4,39.16690209207985,91.60425534224755,gnss_local_enu,39.16690209207985,91.60425534224755,110.4342786,-7.0524525,119.69200000000001,10.542,3,9,-120.54348495791393,neo3_calibrated_diag,1,150.8414626880538,yahboom_calibrated_diag,0,-120.51042904484102,logger_gyro_integral:neo3_diag,1,nan,-159.697265625,0.0,42.82453730984609,1.260930569452331,0.0
1789298016769609656,2026-09-13T11:13:36.769610+00:00,1789298016769612817,25843986157108,1789298016600000000,1789298016,600000000,1256927,1789298016607925,1789298016600000,2,4,39.16690209207985,91.60425534224755,gnss_local_enu,39.16690209207985,91.60425534224755,110.4342786,-7.0524525,119.69200000000001,10.542,3,9,-120.53234279648976,neo3_calibrated_diag,1,150.70132377924867,yahboom_calibrated_diag,0,-120.51042904484102,logger_gyro_integral:neo3_diag,1,nan,-159.697265625,0.0,42.85890685768362,1.2614507728007363,0.0
1789298016869564810,2026-09-13T11:13:36.869565+00:00,1789298016869566629,25844086111887,1789298016800000000,1789298016,800000000,1257128,1789298016808010,1789298016800000,2,4,39.398922909837864,92.12404770032838,gnss_local_enu,39.398922909837864,92.12404770032838,110.4342807,-7.0524478,120.032,10.709,3,9,-120.4790531085372,neo3_calibrated_diag,1,150.76579776604484,yahboom_calibrated_diag,0,-120.51042904484102,logger_gyro_integral:neo3_diag,1,nan,-159.697265625,0.0,42.802351595327096,1.2596122779971437,0.0
1789298016969596304,2026-09-13T11:13:36.969596+00:00,1789298016969598307,25844186143373,1789298016800000000,1789298016,800000000,1257128,1789298016808010,1789298016800000,2,4,39.398922909837864,92.12404770032838,gnss_local_enu,39.398922909837864,92.12404770032838,110.4342807,-7.0524478,120.032,10.709,3,9,-120.53435486453613,neo3_calibrated_diag,1,150.7305610742339,yahboom_calibrated_diag,0,-120.51042904484102,logger_gyro_integral:neo3_diag,1,nan,-159.697265625,0.0,42.809537622852226,1.2599308361136865,0.0
1789298017069613870,2026-09-13T11:13:37.069614+00:00,1789298017069615859,25844286160883,1789298017000000000,1789298017,0,1257334,1789298017014765,1789298017000000,2,4,39.85191537256877,93.05303786615968,gnss_local_enu,39.85191537256877,93.05303786615968,110.4342848,-7.0524394,120.60300000000001,10.897,3,9,-120.48776700726668,neo3_calibrated_diag,1,150.8195154455228,yahboom_calibrated_diag,0,-120.51042904484102,logger_gyro_integral:neo3_diag,1,nan,-159.697265625,0.0,42.77871310445886,1.2619943073561128,0.0
1789298017170222064,2026-09-13T11:13:37.170222+00:00,1789298017170225166,25844386769109,1789298017000000000,1789298017,0,1257334,1789298017014765,1789298017000000,2,4,39.85191537256877,93.05303786615968,gnss_local_enu,39.85191537256877,93.05303786615968,110.4342848,-7.0524394,120.60300000000001,10.897,3,9,-120.50450893642883,neo3_calibrated_diag,1,150.7020812593069,yahboom_calibrated_diag,0,-120.51042904484102,logger_gyro_integral:neo3_diag,1,nan,-159.697265625,0.0,42.84395986872012,1.260547373675117,0.0
1789298017270021091,2026-09-13T11:13:37.270021+00:00,1789298017270023854,25844486568220,1789298017200000000,1789298017,200000000,1257529,1789298017207886,1789298017200000,2,4,40.3270051585427,94.05944378457295,gnss_local_enu,40.3270051585427,94.05944378457295,110.4342891,-7.0524303,121.202,11.062,3,9,-120.52661564599104,neo3_calibrated_diag,1,150.90420917618485,yahboom_calibrated_diag,0,-120.51042904484102,logger_gyro_integral:neo3_diag,1,nan,-159.697265625,0.0,42.8006106469569,1.2610526649350167,0.0
1789298017369720511,2026-09-13T11:13:37.369720+00:00,1789298017369726600,25844586268301,1789298017200000000,1789298017,200000000,1257529,1789298017207886,1789298017200000,2,4,40.3270051585427,94.05944378457295,gnss_local_enu,40.3270051585427,94.05944378457295,110.4342891,-7.0524303,121.202,11.062,3,9,-120.47210469861638,neo3_calibrated_diag,1,150.76700548968753,yahboom_calibrated_diag,0,-120.51042904484102,logger_gyro_integral:neo3_diag,1,nan,-159.697265625,0.0,42.82496726525427,1.2582572074371536,0.0
1789298017469587437,2026-09-13T11:13:37.469588+00:00,1789298017469589500,25844686134585,1789298017400000000,1789298017,400000000,1257726,1789298017406881,1789298017400000,2,4,40.30490848664728,94.21427464624266,gnss_local_enu,40.30490848664728,94.21427464624266,110.4342889,-7.0524289,121.233,11.256,3,9,-120.50052185289414,neo3_calibrated_diag,1,150.67547578172343,yahboom_calibrated_diag,0,-120.51042904484102,logger_gyro_integral:neo3_diag,1,nan,-159.697265625,0.0,42.761768501225475,1.2589056953185127,0.0
1789298017574021201,2026-09-13T11:13:37.574021+00:00,1789298017574022867,25844790568251,1789298017400000000,1789298017,400000000,1257726,1789298017406881,1789298017400000,2,4,40.30490848664728,94.21427464624266,gnss_local_enu,40.30490848664728,94.21427464624266,110.4342889,-7.0524289,121.233,11.256,3,9,-120.50787425290066,neo3_calibrated_diag,1,150.6955933928209,yahboom_calibrated_diag,0,-120.51042904484102,logger_gyro_integral:neo3_diag,1,nan,-159.697265625,0.0,42.807674852111504,1.2599487209679185,0.0
1789298017677040858,2026-09-13T11:13:37.677041+00:00,1789298017677043051,25844893587878,1789298017600000000,1789298017,600000000,1257926,1789298017606977,1789298017600000,2,4,40.581123859845874,94.88889835648993,gnss_local_enu,40.581123859845874,94.88889835648993,110.4342914,-7.0524228,121.622,11.429,3,9,-120.46360572311296,neo3_calibrated_diag,1,150.63182812650425,yahboom_calibrated_diag,0,-120.51042904484102,logger_gyro_integral:neo3_diag,1,nan,-159.697265625,0.0,42.7432126289087,1.2610360444097044,0.0
1789298017774665110,2026-09-13T11:13:37.774665+00:00,1789298017774666893,25844991212129,1789298017600000000,1789298017,600000000,1257926,1789298017606977,1789298017600000,2,4,40.581123859845874,94.88889835648993,gnss_local_enu,40.581123859845874,94.88889835648993,110.4342914,-7.0524228,121.622,11.429,3,9,-120.51387042841061,neo3_calibrated_diag,1,150.7791106489193,yahboom_calibrated_diag,0,-120.51042904484102,logger_gyro_integral:neo3_diag,1,nan,-159.697265625,0.0,42.79479948676474,1.2603582476223696,0.0
1789298017875533955,2026-09-13T11:13:37.875534+00:00,1789298017875536183,25845092081102,1789298017800000000,1789298017,800000000,1258127,1789298017807410,1789298017800000,2,4,40.74685269472028,95.20962103110222,gnss_local_enu,40.74685269472028,95.20962103110222,110.4342929,-7.0524199,121.802,11.587,3,9,-120.54537632361182,neo3_calibrated_diag,1,150.68197858276997,yahboom_calibrated_diag,0,-120.51042904484102,logger_gyro_integral:neo3_diag,1,nan,-159.697265625,0.0,42.800863353592526,1.2595042995777859,0.0
1789298017974348467,2026-09-13T11:13:37.974349+00:00,1789298017974350187,25845190895474,1789298017800000000,1789298017,800000000,1258127,1789298017807410,1789298017800000,2,4,40.74685269472028,95.20962103110222,gnss_local_enu,40.74685269472028,95.20962103110222,110.4342929,-7.0524199,121.802,11.587,3,9,-120.47321485353753,neo3_calibrated_diag,1,150.64024222617076,yahboom_calibrated_diag,0,-120.51042904484102,logger_gyro_integral:neo3_diag,1,nan,-159.697265625,0.0,42.773894381503304,1.2592254335231385,0.0
1789298018075211367,2026-09-13T11:13:38.075211+00:00,1789298018075213120,25845291758432,1789298018000000000,1789298018,0,1258333,1789298018014208,1789298018000000,2,4,40.87943613201448,95.54140322998772,gnss_local_enu,40.87943613201448,95.54140322998772,110.4342941,-7.0524169,121.99300000000001,11.763,3,8,-120.50130116812014,neo3_calibrated_diag,1,150.77373826310097,yahboom_calibrated_diag,0,-120.51042904484102,logger_gyro_integral:neo3_diag,1,nan,-159.697265625,0.0,42.770612174212566,1.258554905506643,0.0
1789298018176271130,2026-09-13T11:13:38.176271+00:00,1789298018176273191,25845392818121,1789298018000000000,1789298018,0,1258333,1789298018014208,1789298018000000,2,4,40.87943613201448,95.54140322998772,gnss_local_enu,40.87943613201448,95.54140322998772,110.4342941,-7.0524169,121.99300000000001,11.763,3,8,-120.46563652939545,neo3_calibrated_diag,1,150.7797888449092,yahboom_calibrated_diag,0,-120.51042904484102,logger_gyro_integral:neo3_diag,1,nan,-159.697265625,0.0,42.79921485053785,1.2596054339085982,0.0
1789298018275280492,2026-09-13T11:13:38.275280+00:00,1789298018275282402,25845491827434,1789298018200000000,1789298018,200000000,1258527,1789298018207605,1789298018200000,2,4,41.01201945280384,95.88424444553652,gnss_local_enu,41.01201945280384,95.88424444553652,110.4342953,-7.0524138,122.163,11.911,3,9,-120.50209950314625,neo3_calibrated_diag,1,150.85046733691928,yahboom_calibrated_diag,0,-120.51042904484102,logger_gyro_integral:neo3_diag,1,nan,-159.697265625,0.0,42.80203716875634,1.2588195070743038,0.0
1789298018374229732,2026-09-13T11:13:38.374230+00:00,1789298018374231348,25845590776737,1789298018200000000,1789298018,200000000,1258527,1789298018207605,1789298018200000,2,4,41.01201945280384,95.88424444553652,gnss_local_enu,41.01201945280384,95.88424444553652,110.4342953,-7.0524138,122.163,11.911,3,9,-120.47605425426627,neo3_calibrated_diag,1,150.6955933928209,yahboom_calibrated_diag,0,-120.51042904484102,logger_gyro_integral:neo3_diag,1,nan,-159.697265625,0.0,42.80875525531664,1.2599487209679185,0.0
1789298018475315004,2026-09-13T11:13:38.475315+00:00,1789298018475316343,25845691861930,1789298018400000000,1789298018,400000000,1258726,1789298018406872,1789298018400000,2,4,40.95677645797747,95.89530257844126,gnss_local_enu,40.95677645797747,95.89530257844126,110.4342948,-7.0524137,122.08200000000001,12.068,3,9,-120.44165790140838,neo3_calibrated_diag,1,150.8702948417438,yahboom_calibrated_diag,0,-120.51042904484102,logger_gyro_integral:neo3_diag,1,nan,-159.697265625,0.0,42.745225479139776,1.2600143908888344,0.0
1789298018574120405,2026-09-13T11:13:38.574121+00:00,1789298018574121971,25845790667325,1789298018400000000,1789298018,400000000,1258726,1789298018406872,1789298018400000,2,4,40.95677645797747,95.89530257844126,gnss_local_enu,40.95677645797747,95.89530257844126,110.4342948,-7.0524137,122.08200000000001,12.068,3,9,-120.5868802540398,neo3_calibrated_diag,1,150.80049935241405,yahboom_calibrated_diag,0,-120.51042904484102,logger_gyro_integral:neo3_diag,1,nan,-159.697265625,0.0,42.88046808794069,1.2598964272305397,0.0
1789298018675751328,2026-09-13T11:13:38.675751+00:00,1789298018675753416,25845892298457,1789298018600000000,1789298018,600000000,1258926,1789298018606934,1789298018600000,2,4,41.26613643921256,96.3929754447852,gnss_local_enu,41.26613643921256,96.3929754447852,110.4342976,-7.0524092,122.342,12.212,3,9,-120.53295213834336,neo3_calibrated_diag,1,150.76996782101415,yahboom_calibrated_diag,0,-120.51042904484102,logger_gyro_integral:neo3_diag,1,nan,-159.697265625,0.0,42.79923712404696,1.2627706729733221,0.0
1789298018775164379,2026-09-13T11:13:38.775164+00:00,1789298018775166129,25845991711335,1789298018600000000,1789298018,600000000,1258926,1789298018606934,1789298018600000,2,4,41.26613643921256,96.3929754447852,gnss_local_enu,41.26613643921256,96.3929754447852,110.4342976,-7.0524092,122.342,12.212,3,9,-120.49959363975985,neo3_calibrated_diag,1,150.67387511248117,yahboom_calibrated_diag,0,-120.51042904484102,logger_gyro_integral:neo3_diag,1,nan,-159.697265625,0.0,42.870135121784955,1.2608630763490547,0.0
1789298018874645839,2026-09-13T11:13:38.874646+00:00,1789298018874647685,25846091192827,1789298018800000000,1789298018,800000000,1259128,1789298018807238,1789298018800000,2,4,41.76332276782526,97.23349067728327,gnss_local_enu,41.76332276782526,97.23349067728327,110.4343021,-7.0524016,122.843,12.349,3,9,-120.55452322578819,neo3_calibrated_diag,1,150.731080532166,yahboom_calibrated_diag,0,-120.51042904484102,logger_gyro_integral:neo3_diag,1,nan,-159.697265625,0.0,42.81576523866997,1.2593285755644974,0.0
1789298018974047138,2026-09-13T11:13:38.974047+00:00,1789298018974048941,25846190594135,1789298018800000000,1789298018,800000000,1259128,1789298018807238,1789298018800000,2,4,41.76332276782526,97.23349067728327,gnss_local_enu,41.76332276782526,97.23349067728327,110.4343021,-7.0524016,122.843,12.349,3,9,-120.51826007491806,neo3_calibrated_diag,1,150.7252466291136,yahboom_calibrated_diag,0,-120.51042904484102,logger_gyro_integral:neo3_diag,1,nan,-159.697265625,0.0,42.84031566343202,1.2579770260079788,0.0
1789298019076242352,2026-09-13T11:13:39.076242+00:00,1789298019076244001,25846292789345,1789298019000000000,1789298019,0,1259332,1789298019012990,1789298019000000,2,4,41.9290520654072,97.70904450539767,gnss_local_enu,41.9290520654072,97.70904450539767,110.4343036,-7.0523973,123.062,12.49,3,9,-120.53637850243612,neo3_calibrated_diag,1,150.6827233486555,yahboom_calibrated_diag,0,-120.51042904484102,logger_gyro_integral:neo3_diag,1,nan,-159.697265625,0.0,42.79006206165633,1.2586008950596483,0.0
1789298019174812403,2026-09-13T11:13:39.174812+00:00,1789298019174814682,25846391359413,1789298019000000000,1789298019,0,1259332,1789298019012990,1789298019000000,2,4,41.9290520654072,97.70904450539767,gnss_local_enu,41.9290520654072,97.70904450539767,110.4343036,-7.0523973,123.062,12.49,3,9,-120.50848288271477,neo3_calibrated_diag,1,150.72421267569453,yahboom_calibrated_diag,0,-120.51042904484102,logger_gyro_integral:neo3_diag,1,nan,-159.697265625,0.0,42.80490932306247,1.2591815494467702,0.0
1789298019276265217,2026-09-13T11:13:39.276265+00:00,1789298019276266693,25846492812160,1789298019200000000,1789298019,200000000,1259527,1789298019207514,1789298019200000,2,4,42.22736479118602,98.46108398720526,gnss_local_enu,42.22736479118602,98.46108398720526,110.4343063,-7.0523905,123.462,12.629,3,9,-120.47141234151646,neo3_calibrated_diag,1,150.80188264447233,yahboom_calibrated_diag,0,-120.51042904484102,logger_gyro_integral:neo3_diag,1,nan,-159.697265625,0.0,42.752117317392596,1.2583908108476667,0.0
1789298019374129093,2026-09-13T11:13:39.374129+00:00,1789298019374130656,25846590676078,1789298019200000000,1789298019,200000000,1259527,1789298019207514,1789298019200000,2,4,42.22736479118602,98.46108398720526,gnss_local_enu,42.22736479118602,98.46108398720526,110.4343063,-7.0523905,123.462,12.629,3,9,-120.52340725410858,neo3_calibrated_diag,1,150.78514810636867,yahboom_calibrated_diag,0,-120.51042904484102,logger_gyro_integral:neo3_diag,1,nan,-159.697265625,0.0,42.82548337431931,1.2614087880555125,0.0
1789298019475101659,2026-09-13T11:13:39.475102+00:00,1789298019475103270,25846691648667,1789298019400000000,1789298019,400000000,1259726,1789298019406505,1789298019400000,2,4,42.18317039273638,98.45002378958925,gnss_local_enu,42.18317039273638,98.45002378958925,110.4343059,-7.0523906,123.403,12.787,3,9,-120.52880139500566,neo3_calibrated_diag,1,150.808049654329,yahboom_calibrated_diag,0,-120.51042904484102,logger_gyro_integral:neo3_diag,1,nan,-159.697265625,0.0,42.8153651433326,1.2592908409410613,0.0
1789298019575259601,2026-09-13T11:13:39.575260+00:00,1789298019575261069,25846791806580,1789298019400000000,1789298019,400000000,1259726,1789298019406505,1789298019400000,2,4,42.18317039273638,98.45002378958925,gnss_local_enu,42.18317039273638,98.45002378958925,110.4343059,-7.0523906,123.403,12.787,3,9,-120.51147187812957,neo3_calibrated_diag,1,150.69634766484867,yahboom_calibrated_diag,0,-120.51042904484102,logger_gyro_integral:neo3_diag,1,nan,-159.697265625,0.0,42.798484210122446,1.2590453202346361,0.0
1789298019676169321,2026-09-13T11:13:39.676169+00:00,1789298019676171584,25846892716323,1789298019600000000,1789298019,600000000,1259926,1789298019606661,1789298019600000,2,4,42.70245498933262,99.46749056436225,gnss_local_enu,42.70245498933262,99.46749056436225,110.4343106,-7.0523814,124.043,12.942,3,9,-120.49691303383247,neo3_calibrated_diag,1,150.6981118493952,yahboom_calibrated_diag,0,-120.51042904484102,logger_gyro_integral:neo3_diag,1,nan,-159.697265625,0.0,42.771012271775845,1.256937386012448,0.0
1789298019770235906,2026-09-13T11:13:39.770236+00:00,1789298019770237211,25846986782842,1789298019600000000,1789298019,600000000,1259926,1789298019606661,1789298019600000,2,4,42.70245498933262,99.46749056436225,gnss_local_enu,42.70245498933262,99.46749056436225,110.4343106,-7.0523814,124.043,12.942,3,9,-120.51228575215694,neo3_calibrated_diag,1,150.78787794142818,yahboom_calibrated_diag,0,-120.51042904484102,logger_gyro_integral:neo3_diag,1,nan,-159.697265625,0.0,42.754537719181336,1.2583975403301084,0.0
1789298019870379744,2026-09-13T11:13:39.870380+00:00,1789298019870381230,25847086926718,1789298019800000000,1789298019,800000000,1260127,1789298019807336,1789298019800000,2,4,43.078108067638226,100.36330277272478,gnss_local_enu,43.078108067638226,100.36330277272478,110.434314,-7.0523733,124.533,13.105,3,9,-120.5007075467608,neo3_calibrated_diag,1,150.76620005176667,yahboom_calibrated_diag,0,-120.51042904484102,logger_gyro_integral:neo3_diag,1,nan,-159.697265625,0.0,42.79600170758478,1.2591605877504182,0.0
